zip,lat,lon,state
94205,38.5816,-121.4944,CA
98569,46.9737,-124.1563,WA
2140,42.3932,-71.1338,MA
2156,42.4223,-71.1328,MA
6535,41.3082,-72.9282,CT
16882,40.9116,-77.3483,PA
17720,41.1865,-77.2184,PA
18336,41.3674,-74.7154,PA
20797,38.8336,-76.8777,MD
36089,32.1443,-85.7149,AL
56579,46.5094,-96.2887,MN
59078,46.3869,-109.5974,MT
62707,39.8544,-89.6544,IL
65645,37.4767,-93.5397,MO
71630,33.6143,-91.2325,AR
4093,43.6379,-70.5189,ME
7302,40.7221,-74.0469,NJ
16334,41.3261,-79.4459,PA
21244,39.3331,-76.7849,MD
23169,37.6009,-76.4575,VA
28104,35.0604,-80.6958,NC
29612,34.8497,-82.4538,SC
61060,42.4728,-89.6448,IL
63026,38.5015,-90.4683,MO
67226,37.7379,-97.2479,KS
74962,35.5404,-94.9888,OK
4032,43.857,-70.1031,ME
6928,,,
20849,39.084,-77.1528,MD
24962,37.6621,-80.7202,WV
33820,28.0026,-81.6186,FL
37065,35.9251,-86.8689,TN
46511,41.22,-86.4269,IN
49783,46.4151,-84.2854,MI
50201,42.019,-93.4462,IA
50275,41,-93.6083,IA
54901,44.022,-88.5436,WI
57248,44.5844,-97.2009,SD
64098,39.4453,-94.9145,MO
65201,38.9382,-92.3049,MO
72741,36.1329,-94.1655,AR
83435,43.9862,-112.5783,ID
88536,31.6948,-106.3,TX
98845,47.419,-119.9145,WA
14529,42.5398,-77.6283,NY
19435,40.3275,-75.5692,PA
23408,37.4556,-75.8473,VA
36580,30.4752,-87.6992,AL
42370,37.449,-86.7389,KY
43566,41.5022,-83.7331,OH
53083,43.8176,-87.766,WI
6412,41.4049,-72.4643,CT
14863,42.4516,-76.7067,NY
20604,38.5095,-76.9817,MD
24598,36.6062,-78.7605,VA
29474,32.9405,-80.5739,SC
29643,34.5112,-82.9854,SC
29680,34.6962,-82.2893,SC
35548,34.0377,-87.7563,AL
39190,31.5788,-91.2993,MS
39649,31.2438,-90.4532,MS
56468,46.4929,-94.2976,MN
62424,39.0319,-88.4074,IL
68446,40.6614,-96.1824,NE
69120,41.4456,-100.1567,NE
75562,32.9468,-94.2539,TX
77701,30.0688,-94.1039,TX
88421,35.3502,-104.4419,NM
96155,38.8449,-120.043,CA
97443,43.3015,-123.1012,OR
19301,40.0426,-75.4827,PA
21627,38.2426,-76.0531,MD
29554,33.7419,-79.4489,SC
35290,33.5446,-86.9292,AL
43143,39.7175,-83.2806,OH
54020,45.3218,-92.6971,WI
65068,38.8253,-92.5974,MO
70159,29.9546,-90.0751,LA
72057,34.1309,-92.3109,AR
77464,29.5948,-95.9727,TX
87029,36.3249,-107.0495,NM
91723,34.086,-117.8843,CA
2808,41.4114,-71.7465,RI
10705,40.9177,-73.895,NY
15236,40.3351,-79.9832,PA
16223,40.9695,-79.3567,PA
17260,40.2979,-77.8742,PA
23938,36.9053,-78.01,VA
41459,,,
46254,39.849,-86.272,IN
46404,41.5899,-87.3732,IN
58833,48.8165,-103.4673,ND
62682,40.3011,-89.6872,IL
74146,36.1093,-95.8506,OK
97404,44.1005,-123.1334,OR
7828,40.8731,-74.7426,NJ
10167,40.7549,-73.975,NY
10962,41.0442,-73.9609,NY
15905,40.3072,-78.943,PA
21702,39.4926,-77.4612,MD
28618,36.2136,-81.5163,NC
54725,45.0642,-92.0248,WI
72055,34.1218,-91.38,AR
75859,31.8885,-96.2988,TX
95568,41.4533,-123.4634,CA
95966,39.4877,-121.4698,CA
97207,45.5235,-122.6762,OR
4622,44.6228,-67.9436,ME
20393,38.8933,-77.0146,DC
27379,36.3907,-79.3465,NC
28152,35.2689,-81.5337,NC
30388,33.8444,-84.4741,GA
30668,33.8778,-82.747,GA
32722,29.0861,-81.3542,FL
46295,39.7795,-86.1328,IN
46595,41.5259,-86.1694,IN
52242,41.6627,-91.5477,IA
54641,44.1427,-90.3087,WI
79056,36.223,-100.2702,TX
3457,42.9906,-72.1309,NH
11375,40.7229,-73.8473,NY
20782,38.9647,-76.9649,MD
22454,37.8527,-76.8475,VA
27351,35.6605,-80.2836,NC
27966,36.1207,-75.8273,NC
37188,36.46,-86.6705,TN
49051,42.1961,-85.2311,MI
51103,42.5068,-96.4295,IA
58033,46.4494,-97.9091,ND
72718,36.2738,-94.2183,AR
88242,32.8105,-103.1587,NM
95937,38.887,-121.9992,CA
4471,45.8911,-67.8471,ME
28688,35.9085,-80.8073,NC
29067,34.5578,-80.5546,SC
31546,31.5319,-81.8049,GA
54313,44.5463,-88.1021,WI
69156,41.2347,-103.3061,NE
77875,30.6075,-95.9579,TX
78353,26.9249,-98.1922,TX
90245,33.9243,-118.4119,CA
5821,44.3179,-72.0783,VT
10470,40.9,-73.8622,NY
15340,40.2925,-80.3025,PA
15853,41.3621,-78.7262,PA
27435,36.0726,-79.792,NC
31031,32.8813,-83.3029,GA
36776,32.7578,-87.7402,AL
42339,37.084,-87.0079,KY
57101,43.5464,-96.6906,SD
61237,41.3368,-90.8522,IL
65016,38.5533,-91.9293,MO
88344,32.6396,-105.4157,NM
95555,41.3596,-124.0317,CA
96837,21.315,-157.8633,HI
2862,41.8612,-71.3691,RI
10018,40.7547,-73.9925,NY
13166,43.0489,-76.5425,NY
14129,42.4723,-78.9981,NY
22243,38.8605,-77.0516,VA
23068,37.4937,-76.3402,VA
37716,36.0869,-84.1897,TN
44651,40.6263,-80.956,OH
50527,42.9633,-94.7975,IA
53403,42.706,-87.8014,WI
56068,43.8295,-93.8282,MN
76539,31.0887,-98.0099,TX
79907,31.7089,-106.3293,TX
92617,33.6425,-117.8417,CA
93453,35.3584,-120.2596,CA
94561,37.994,-121.7036,CA
1071,42.1471,-72.8403,MA
6504,41.3657,-72.9275,CT
28673,35.5962,-81.0339,NC
37055,36.076,-87.3995,TN
39404,31.1721,-89.2948,MS
48348,42.7605,-83.404,MI
50449,43.0136,-93.5879,IA
52355,41.4364,-92.1765,IA
55590,,,
59806,46.8721,-113.994,MT
59823,46.8733,-113.8645,MT
60128,41.8397,-88.0887,IL
62018,38.9124,-90.0826,IL
62543,39.9711,-89.1725,IL
62677,39.8331,-89.8686,IL
79951,31.7587,-106.4869,TX
88589,31.6948,-106.3,TX
95831,38.4962,-121.5297,CA
3590,44.7149,-71.5644,NH
4626,44.6753,-67.2499,ME
12779,41.7042,-74.6444,NY
13408,42.9108,-75.6487,NY
15215,40.5048,-79.9138,PA
47374,39.8324,-84.8936,IN
49892,45.7623,-87.8168,MI
54766,45.3182,-90.9141,WI
54949,44.4701,-88.9164,WI
70454,30.4406,-90.4422,LA
75601,32.5178,-94.7303,TX
88006,32.3052,-106.7863,NM
96763,20.8293,-156.921,HI
10998,41.3214,-74.5529,NY
11715,40.7501,-73.0352,NY
15324,40.1008,-80.0652,PA
18503,41.4095,-75.6642,PA
21918,39.6778,-76.1572,MD
30371,33.8444,-84.4741,GA
32180,29.2226,-81.4353,FL
34208,27.4678,-82.512,FL
34609,28.4794,-82.5083,FL
37347,35.097,-85.5897,TN
41772,37.4073,-83.0153,KY
45303,40.2151,-84.6406,OH
47384,39.9158,-85.5182,IN
72419,35.759,-90.3358,AR
84741,37.0475,-112.5263,UT
3255,43.3217,-72.0118,NH
15010,40.7687,-80.3592,PA
15376,40.1065,-80.4978,PA
36331,31.2978,-85.9036,AL
48224,42.4098,-82.9441,MI
53580,42.8594,-90.3804,WI
72517,36.1358,-91.9513,AR
92259,32.7387,-115.9942,CA
93227,36.3572,-119.4254,CA
94160,37.7749,-122.4194,CA
95075,36.767,-121.3017,CA
98148,47.4441,-122.3249,WA
99176,47.1253,-117.3864,WA
1063,42.3179,-72.6402,MA
7662,40.9057,-74.079,NJ
10985,41.575,-74.3225,NY
17604,40.0651,-76.3356,PA
45872,41.1867,-83.6806,OH
62766,39.7495,-89.606,IL
99012,47.3987,-117.1921,WA
21851,38.0714,-75.555,MD
25831,37.9567,-80.9379,WV
39829,30.7462,-84.3125,GA
44656,40.5705,-81.3436,OH
55488,44.98,-93.2638,MN
56110,43.6197,-95.9273,MN
61537,41.1115,-89.3743,IL
68858,40.9422,-99.374,NE
72260,34.7399,-92.34,AR
76901,31.4782,-100.4818,TX
83850,47.5018,-116.2647,ID
92054,33.2072,-117.3573,CA
92685,33.7528,-117.9951,CA
94147,37.7749,-122.4194,CA
4282,44.2557,-70.2494,ME
4911,44.7831,-69.9309,ME
25244,38.7706,-81.5532,WV
37044,36.5314,-87.353,TN
46555,41.3326,-85.7103,IN
55110,45.08,-93.0223,MN
56001,44.1538,-93.996,MN
64014,39.0152,-94.2604,MO
72036,35.0178,-91.229,AR
79121,35.1697,-101.9266,TX
85631,32.6209,-110.5992,AZ
87827,34.3243,-108.3682,NM
98387,47.0732,-122.3943,WA
2720,41.7182,-71.14,MA
7416,41.1164,-74.5865,NJ
14110,42.6856,-78.7767,NY
14854,42.5084,-76.6149,NY
28384,34.801,-78.9731,NC
48042,42.6735,-82.9163,MI
65456,37.787,-91.2116,MO
68959,40.5091,-98.9383,NE
70506,30.2077,-92.0656,LA
71328,31.3574,-92.1654,LA
71640,33.1213,-91.2716,AR
73038,35.1161,-98.4303,OK
73673,35.0702,-99.5421,OK
85194,32.8984,-111.6261,AZ
93940,36.5802,-121.8443,CA
94612,37.8085,-122.2668,CA
95133,37.3729,-121.856,CA
14305,43.1146,-79.0378,NY
20656,38.3593,-76.6833,MD
31534,31.5088,-82.8499,GA
42029,37.0147,-88.3811,KY
53942,43.4682,-90.1615,WI
62418,38.9891,-88.9494,IL
67570,37.7783,-97.9886,KS
5301,42.8574,-72.5933,VT
10501,41.2946,-73.7611,NY
17202,39.9072,-77.636,PA
37134,36.0088,-87.9547,TN
41751,37.2184,-83.1427,KY
43964,40.4733,-80.6325,OH
44438,41.2255,-80.5326,OH
45898,40.7346,-84.7777,OH
52204,41.8,-91.8707,IA
75935,31.7865,-94.1869,TX
76443,32.1482,-99.1872,TX
82640,43.5651,-106.1728,WY
84654,38.956,-111.8811,UT
87043,35.3092,-106.5293,NM
92842,33.7783,-117.9456,CA
17036,40.2782,-76.7094,PA
32053,30.5482,-83.135,FL
41659,37.5741,-82.6271,KY
45696,38.594,-82.453,OH
47446,38.7426,-86.4761,IN
49931,47.1158,-88.558,MI
50543,42.2767,-94.2987,IA
52530,40.9957,-92.3162,IA
60204,42.0411,-87.6901,IL
72108,34.7348,-91.1046,AR
78285,29.4375,-98.4616,TX
80746,40.6106,-102.4722,CO
82721,44.4154,-104.8389,WY
88426,35.3681,-103.4383,NM
88510,31.6948,-106.3,TX
89705,39.0554,-119.8059,NV
93266,36.179,-119.8236,CA
10055,40.7808,-73.9772,NY
11364,40.7428,-73.7588,NY
13066,43.0268,-76.0145,NY
15427,40.0743,-79.967,PA
32114,29.2012,-81.0371,FL
37175,36.3241,-87.8725,TN
37918,36.0501,-83.9226,TN
43467,41.2426,-83.4896,OH
62611,39.8979,-90.3636,IL
62840,37.9943,-88.9417,IL
66538,39.8473,-96.0316,KS
66870,37.8976,-96.0329,KS
67468,39.4607,-97.2467,KS
75693,32.5383,-94.8622,TX
84774,37.2533,-113.2847,UT
94280,38.5816,-121.4944,CA
27499,36.0726,-79.792,NC
33144,25.7626,-80.3096,FL
36547,30.246,-87.7008,AL
36652,30.6944,-88.0431,AL
42020,36.6923,-88.2929,KY
50073,41.7917,-93.5222,IA
53195,42.5136,-88.4843,WI
62872,38.275,-88.775,IL
14627,43.1275,-77.6277,NY
20745,38.8108,-76.9898,MD
22102,38.953,-77.2295,VA
32071,30.0381,-82.93,FL
38389,36.1354,-89.1117,TN
52351,41.877,-91.8369,IA
67047,37.621,-96.0435,KS
71329,30.9294,-91.9479,LA
2887,41.7001,-71.4162,RI
18417,41.8117,-75.1891,PA
25083,38.0704,-81.3625,WV
27861,35.8165,-77.3141,NC
33907,26.5681,-81.8736,FL
34481,29.1281,-82.2975,FL
42638,36.6734,-84.4722,KY
46926,40.867,-86.0752,IN
49963,47.0719,-88.652,MI
68843,40.9236,-97.8841,NE
72319,35.9598,-89.972,AR
79227,33.9912,-99.6983,TX
89509,39.498,-119.8239,NV
93270,35.957,-119.0312,CA
4547,43.9807,-69.3349,ME
6382,41.4622,-72.1126,CT
7508,40.9457,-74.1826,NJ
11499,40.6514,-73.8708,NY
15663,40.2467,-79.676,PA
25301,38.349,-81.6306,WV
28333,35.2926,-78.0273,NC
39826,31.8308,-84.364,GA
41549,37.2898,-82.5999,KY
49970,46.5413,-88.6049,MI
53578,43.2956,-89.7452,WI
58071,46.9119,-97.6594,ND
70722,30.8249,-90.9331,LA
72067,35.5685,-92.1341,AR
72457,36.0865,-91.0673,AR
87021,35.1698,-107.8909,NM
87116,35.0561,-106.5506,NM
89028,35.1604,-114.7464,NV
90037,34.003,-118.2863,CA
94246,,,
99764,62.9617,-141.9372,AK
4256,44.1117,-70.3917,ME
6518,41.4097,-72.911,CT
8559,40.4397,-74.9554,NJ
18834,41.8664,-75.7171,PA
33320,26.1625,-80.2582,FL
37236,36.1866,-86.7852,TN
42649,36.6191,-84.4308,KY
49744,45.0124,-83.6535,MI
59701,45.9979,-112.5988,MT
59730,45.339,-111.2485,MT
74446,35.8507,-95.3183,OK
74720,33.8396,-96.3648,OK
87558,36.6659,-105.4694,NM
89315,39.3326,-114.8245,NV
92552,33.9375,-117.2306,CA
93596,34.9994,-117.6498,CA
96770,21.1422,-157.2193,HI
3468,42.8908,-71.9334,NH
20185,38.993,-77.8799,VA
38603,34.8346,-89.1427,MS
47114,38.2876,-86.0664,IN
48437,43.1123,-83.6154,MI
49404,43.0601,-85.9517,MI
53588,43.1883,-90.0676,WI
55597,45.0159,-93.4719,MN
81401,38.4678,-107.8752,CO
97229,45.5483,-122.8276,OR
2563,41.7113,-70.4775,MA
12481,41.9767,-74.2119,NY
13054,43.1579,-75.6714,NY
27591,35.798,-78.3926,NC
34974,27.2002,-80.841,FL
41603,37.5707,-82.6806,KY
50460,43.2355,-92.72,IA
61846,39.9792,-87.6365,IL
70631,29.7911,-93.438,LA
71166,32.6076,-93.7526,LA
80246,39.7086,-104.9312,CO
86535,36.7773,-109.861,AZ
4843,44.2137,-69.0767,ME
5860,44.8238,-72.102,VT
11368,40.7453,-73.8611,NY
14822,42.4585,-77.7954,NY
15059,40.6793,-80.4908,PA
19105,39.9523,-75.1638,PA
36611,30.7705,-88.0781,AL
39347,32.0217,-88.8851,MS
46125,39.5214,-86.6414,IN
49874,45.6792,-87.5319,MI
72951,35.2917,-93.8899,AR
79990,31.6948,-106.3,TX
82401,44.0138,-107.9563,WY
94979,37.9746,-122.5616,CA
4353,44.1884,-69.5751,ME
8647,40.2805,-74.712,NJ
12155,42.59,-74.8149,NY
13081,42.6635,-76.6216,NY
17840,40.7727,-76.4383,PA
18254,40.9159,-75.9657,PA
24063,37.2296,-80.4139,VA
25901,37.9723,-81.1487,WV
29928,32.1665,-80.7569,SC
30178,34.1229,-84.9739,GA
37310,35.2556,-84.7666,TN
37374,35.1634,-85.6371,TN
47424,39.0295,-86.8675,IN
52554,40.9261,-92.2268,IA
65013,38.2711,-91.7303,MO
66547,39.21,-96.3153,KS
83256,43.2226,-112.4423,ID
83467,45.1571,-113.8784,ID
4859,44.0104,-69.1707,ME
14521,42.6898,-76.7941,NY
15062,40.1524,-79.8835,PA
15848,41.0532,-78.7428,PA
33097,26.2517,-80.1789,FL
33921,26.7545,-82.2611,FL
37383,35.1805,-85.9035,TN
47925,40.8825,-86.7453,IN
61912,39.5254,-88.0341,IL
79401,33.5865,-101.8606,TX
79920,31.8214,-106.4614,TX
95828,38.4826,-121.4006,CA
98438,47.2258,-122.469,WA
2116,42.3492,-71.0768,MA
7656,41.0343,-74.0396,NJ
28170,34.9809,-80.0696,NC
34230,27.335,-82.5372,FL
40827,37.0547,-83.4561,KY
44319,40.9791,-81.5347,OH
59052,45.5963,-109.9357,MT
59727,45.803,-112.809,MT
71958,34.1017,-93.7109,AR
80210,39.679,-104.9631,CO
84027,40.1575,-110.8226,UT
85266,33.7669,-111.9182,AZ
1081,42.0627,-72.2046,MA
2203,42.3615,-71.0604,MA
2358,42.0932,-70.7925,MA
21221,39.3086,-76.4533,MD
27599,36.0525,-79.1077,NC
39632,31.1145,-90.4875,MS
40745,37.1376,-84.1156,KY
52658,40.7067,-91.2268,IA
55053,44.3538,-93.0855,MN
55073,45.2697,-92.8292,MN
60436,41.4884,-88.1572,IL
65726,36.6165,-93.2418,MO
68023,41.4373,-96.0324,NE
75021,33.7169,-96.5235,TX
80483,40.1304,-106.9116,CO
85021,33.56,-112.0927,AZ
87063,34.5754,-106.0307,NM
89103,36.1149,-115.2161,NV
98304,46.7531,-121.9898,WA
99040,47.8697,-117.9856,WA
12903,44.6854,-73.4474,NY
14860,42.5966,-76.8339,NY
23327,36.7085,-76.2785,VA
33025,25.9921,-80.2712,FL
46998,40.5686,-86.3467,IN
49506,42.944,-85.6213,MI
62269,38.5718,-89.8957,IL
64420,40.4855,-94.2886,MO
72384,35.3439,-90.2978,AR
81654,39.2258,-107.0303,CO
92267,34.2872,-114.143,CA
12480,42.1363,-74.3774,NY
20902,39.04,-77.0444,MD
28709,35.7748,-82.4567,NC
45808,40.8314,-83.9758,OH
47712,37.929,-87.6604,IN
64741,37.8197,-94.5608,MO
80832,39.0736,-104.1247,CO
87018,36.2092,-107.4578,NM
87540,35.4311,-105.9409,NM
91189,34.1478,-118.1445,CA
1072,42.482,-72.4213,MA
1434,42.5385,-71.6115,MA
11730,40.7282,-73.1805,NY
13605,43.8062,-76.049,NY
14008,43.3105,-78.6372,NY
16864,40.9722,-77.7602,PA
19137,40.0008,-75.0727,PA
30295,33.1002,-84.3108,GA
42051,36.8478,-88.6788,KY
68116,41.2879,-96.1495,NE
70577,30.5478,-91.9286,LA
81432,38.1381,-107.7533,CO
93252,35.0589,-119.401,CA
4005,43.4935,-70.4883,ME
5873,44.4465,-72.2198,VT
6134,41.7637,-72.6851,CT
17901,40.684,-76.2123,PA
28017,35.2543,-81.667,NC
32206,30.3511,-81.6488,FL
36140,32.2334,-86.2085,AL
48632,43.8575,-85.0219,MI
64088,39.1584,-94.1844,MO
73118,35.5136,-97.5319,OK
84651,40.0449,-111.7321,UT
85233,33.3354,-111.8153,AZ
95540,40.5835,-124.1473,CA
5826,44.6434,-72.366,VT
13112,43.0934,-76.403,NY
27826,35.5659,-76.2318,NC
33904,26.6065,-81.9502,FL
45760,38.9993,-82.06,OH
48115,42.1602,-83.9117,MI
60673,41.8119,-87.6873,IL
61006,41.8643,-89.2086,IL
64648,39.9837,-93.78,MO
70571,30.5335,-92.0815,LA
73071,35.233,-97.4067,OK
80639,40.3993,-104.7017,CO
95991,39.1051,-121.6202,CA
99173,48.0022,-117.829,WA
7061,40.6657,-74.2997,NJ
18030,40.8011,-75.6614,PA
31796,31.831,-83.9188,GA
32548,30.4206,-86.6286,FL
32818,28.5801,-81.4846,FL
37228,36.1901,-86.8053,TN
44004,41.8679,-80.7947,OH
45346,39.9687,-84.7222,OH
50134,41.9488,-93.6644,IA
62441,39.422,-87.6923,IL
64483,40.0399,-94.8328,MO
72006,35.2788,-91.3527,AR
72033,35.1053,-92.3549,AR
95570,41.0593,-124.1431,CA
8543,40.2805,-74.712,NJ
10309,40.5352,-74.2116,NY
11978,40.8295,-72.6473,NY
22503,37.7395,-76.5002,VA
32814,28.5702,-81.3265,FL
37067,35.9121,-86.7655,TN
46902,40.4509,-86.1352,IN
62892,38.8033,-89.083,IL
63104,38.6128,-90.2185,MO
63821,36.0501,-90.2284,MO
65055,38.6749,-92.6109,MO
74172,36.1543,-95.9923,OK
77265,29.834,-95.4342,TX
78251,29.4597,-98.6555,TX
78716,30.3162,-97.8588,TX
79077,35.0523,-100.2807,TX
85066,33.4484,-112.074,AZ
94302,37.4419,-122.143,CA
98424,47.2325,-122.3594,WA
11701,40.6842,-73.4171,NY
20626,38.237,-76.7646,MD
30349,33.6053,-84.4813,GA
44859,41.0282,-82.3384,OH
50843,41.2632,-94.871,IA
51055,42.2427,-96.2306,IA
54135,44.9146,-88.6357,WI
61554,40.5674,-89.6243,IL
67738,39.0851,-100.6621,KS
68717,42.4022,-97.1956,NE
49710,46.2848,-84.2173,MI
56735,48.9153,-96.6366,MN
63051,38.4131,-90.5575,MO
72845,35.3749,-93.3618,AR
87525,36.596,-105.4545,NM
7874,40.9217,-74.7004,NJ
15346,39.9354,-80.0753,PA
24870,37.7407,-81.5831,WV
62032,39.1039,-89.2946,IL
64620,39.896,-94.0897,MO
68461,40.7975,-96.5359,NE
73027,35.8985,-97.2607,OK
73052,34.8211,-97.5998,OK
90093,34.0522,-118.2437,CA
93920,36.2458,-121.7009,CA
99720,66.5656,-152.6456,AK
8603,40.2805,-74.712,NJ
10160,40.7808,-73.9772,NY
10528,40.9719,-73.7181,NY
43527,41.2549,-84.1447,OH
43616,41.6418,-83.4714,OH
44230,40.965,-81.6848,OH
52701,41.9792,-90.2518,IA
53206,43.0753,-87.9347,WI
54891,46.6806,-90.9095,WI
60403,41.5548,-88.0987,IL
61709,40.4614,-88.953,IL
64783,38.0094,-94.1579,MO
68653,41.5375,-97.4884,NE
78622,29.7561,-97.7764,TX
80042,39.7294,-104.8319,CO
84072,40.3827,-110.7021,UT
84150,40.6681,-111.9083,UT
90301,33.955,-118.3556,CA
7963,40.7968,-74.4815,NJ
13471,43.3366,-75.6027,NY
48174,42.2223,-83.3966,MI
65350,38.66,-93.1088,MO
79464,33.4896,-102.0109,TX
92616,33.6519,-117.8361,CA
98859,48.8224,-118.9469,WA
1254,42.3784,-73.3645,MA
3860,44.0336,-71.1238,NH
6145,41.7918,-72.7188,CT
15283,40.4344,-80.0248,PA
24934,38.3636,-79.8556,WV
24986,37.7827,-80.3129,WV
26294,38.5315,-80.0343,WV
28704,35.4637,-82.5354,NC
34484,28.9059,-82.0612,FL
35098,34.1377,-87.0266,AL
38646,34.2607,-90.2816,MS
48108,42.2328,-83.7015,MI
79520,32.8799,-100.128,TX
85608,31.4151,-109.596,AZ
89150,36.175,-115.1372,NV
92075,32.9937,-117.2598,CA
94240,38.5816,-121.4944,CA
95255,38.4197,-120.4759,CA
98336,46.5283,-122.099,WA
98662,45.6914,-122.5805,WA
13442,43.2128,-75.4557,NY
20781,38.9506,-76.9347,MD
27341,35.5283,-79.6979,NC
28786,35.5018,-82.9913,NC
31515,31.7783,-82.3485,GA
36564,30.4741,-87.9192,AL
38255,36.2395,-88.8477,TN
39745,33.2898,-89.3999,MS
43333,40.4277,-83.9209,OH
48023,42.7023,-82.6688,MI
49347,43.3156,-85.3685,MI
58004,47.0194,-97.2048,ND
61850,39.9268,-87.7388,IL
73190,35.4676,-97.5164,OK
78379,27.3217,-97.7787,TX
85938,34.1702,-109.3315,AZ
87151,35.023,-106.8556,NM
89496,39.4735,-118.7774,NV
92020,32.7928,-116.9665,CA
93272,36.0546,-119.3078,CA
2724,41.685,-71.1748,MA
16230,41.0178,-79.2799,PA
24176,37.0131,-79.6864,VA
41102,38.4218,-82.7173,KY
46805,41.0977,-85.1189,IN
48325,42.6601,-83.3863,MI
54969,44.27,-88.7755,WI
56310,45.6122,-94.436,MN
59540,48.586,-110.5552,MT
72585,36.1865,-92.0088,AR
74331,36.6296,-94.9432,OK
74824,35.909,-96.8738,OK
75283,32.7673,-96.7776,TX
85610,31.7139,-109.6193,AZ
86402,35.2632,-114.0637,AZ
87323,35.3976,-108.1604,NM
89158,36.175,-115.1372,NV
96824,21.2808,-157.7552,HI
99725,64.871,-148.0949,AK
11430,40.6472,-73.7827,NY
18351,40.9214,-75.097,PA
33876,27.4287,-81.3519,FL
37136,36.1562,-86.3049,TN
43972,40.1032,-80.9756,OH
48749,44.0499,-83.843,MI
54002,44.9657,-92.3655,WI
57106,43.5179,-96.7924,SD
65333,38.9106,-93.3325,MO
68702,42.0283,-97.417,NE
72501,35.7826,-91.6352,AR
87543,36.14,-105.6817,NM
93516,35.0037,-117.6629,CA
95419,38.425,-122.9485,CA
3263,43.2874,-71.333,NH
13905,42.1151,-75.9309,NY
15076,40.6073,-79.8347,PA
15915,40.3267,-78.922,PA
18431,41.5792,-75.2528,PA
20181,38.7,-77.5483,VA
20507,38.8933,-77.0146,DC
30171,34.3379,-84.7376,GA
33468,26.9342,-80.0942,FL
37640,36.3282,-81.9856,TN
44889,41.2637,-82.3782,OH
46106,39.5,-86.1797,IN
54813,45.619,-92.0196,WI
68766,42.4119,-98.3964,NE
76044,32.4282,-97.5349,TX
90805,33.8635,-118.1801,CA
92112,32.7153,-117.1573,CA
7022,40.817,-74,NJ
22309,38.7192,-77.1073,VA
36548,31.491,-87.9687,AL
41702,37.2495,-83.1932,KY
47561,38.8579,-87.3879,IN
80643,40.0958,-104.4464,CO
94290,38.5816,-121.4944,CA
17340,39.7495,-77.1003,PA
24604,37.2033,-81.5575,VA
36461,31.5221,-87.3411,AL
37748,35.9348,-84.5155,TN
48450,43.2435,-82.5301,MI
54208,44.3594,-87.827,WI
56347,45.9747,-94.8656,MN
6829,41.2555,-73.4279,CT
7704,40.3599,-74.0389,NJ
24486,38.2931,-78.9235,VA
30822,32.9129,-81.8538,GA
33401,26.7165,-80.0679,FL
37050,36.3729,-87.6306,TN
41040,38.6643,-84.3451,KY
43788,39.8036,-81.332,OH
44817,41.1815,-83.5724,OH
52248,41.3504,-91.9641,IA
84525,39.0002,-110.1598,UT
85722,32.2217,-110.9265,AZ
13656,44.1987,-75.9569,NY
32125,29.2108,-81.0228,FL
45344,39.93,-84.0217,OH
49663,44.4152,-85.4202,MI
55307,44.6153,-94.0762,MN
74073,36.2955,-95.9804,OK
76883,30.3274,-99.9062,TX
85225,33.3105,-111.8239,AZ
90071,34.0529,-118.2549,CA
90210,34.0901,-118.4065,CA
97825,44.4663,-119.5312,OR
99140,48.0236,-118.6547,WA
15642,40.3191,-79.7205,PA
23298,37.5406,-77.4316,VA
44625,40.7563,-81.0175,OH
45244,39.1191,-84.351,OH
58794,48.2994,-102.7701,ND
59901,48.2028,-114.3039,MT
72046,34.5575,-91.9484,AR
76565,31.6732,-98.3256,TX
91066,34.1397,-118.0353,CA
95322,37.2001,-121.0047,CA
5046,44.2204,-72.2175,VT
10023,40.7764,-73.9827,NY
14745,42.4777,-78.1403,NY
18762,41.2722,-75.8801,PA
25908,37.6724,-81.2561,WV
32411,30.2345,-85.692,FL
38857,34.2808,-88.595,MS
62856,37.9559,-88.8403,IL
1985,42.7949,-70.9778,MA
16154,41.3244,-80.4197,PA
16257,41.3328,-79.3556,PA
21842,38.3365,-75.0849,MD
25025,38.3121,-81.4052,WV
27282,35.999,-79.9293,NC
28450,34.3394,-78.5102,NC
38476,35.8104,-87.253,TN
43235,40.1088,-82.9742,OH
51551,41.0074,-95.584,IA
52214,42.1982,-91.4914,IA
60137,41.8661,-88.0648,IL
60537,41.5614,-88.5975,IL
62513,39.6978,-89.1136,IL
66862,38.1448,-96.5541,KS
72512,36.2025,-91.7553,AR
76861,31.6121,-100.1823,TX
95669,38.4916,-120.8819,CA
8219,39.0462,-74.9013,NJ
11697,40.5594,-73.9067,NY
15429,40.0081,-79.9392,PA
25772,38.4134,-82.2774,WV
28547,34.6909,-77.3614,NC
43420,41.3498,-83.1181,OH
58760,48.7722,-101.2563,ND
73663,36.1278,-98.8875,OK
76645,32.0149,-97.1198,TX
83619,44.0027,-116.9143,ID
91016,34.144,-118.0014,CA
97111,45.2859,-123.1523,OR
14748,42.145,-78.6466,NY
15558,39.7531,-79.0835,PA
17371,39.9006,-76.7896,PA
36038,31.4068,-86.4841,AL
41553,37.4987,-82.1584,KY
43005,40.2845,-82.284,OH
49063,42.4136,-86.1298,MI
49709,44.9924,-84.148,MI
56037,43.9952,-94.0677,MN
57201,44.9043,-97.124,SD
